Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01112E+12,464860.0,451730.0,-1.013007,53.957601,12,Severe,1,1,13/06/2011,2,50:00.0,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013419
2.01112E+12,455820.0,447470.0,-1.151538,53.920369,12,Severe,1,1,13/06/2011,2,00:00.0,189,E06000014,3,64,3,70,3,4,3,1237,0,0,1,1,2,0,0,2,1,E01013421
2.01112E+12,465280.0,451870.0,-1.006578,53.958806,12,Severe,1,1,12/06/2011,1,58:00.0,189,E06000014,3,166,6,60,3,4,6,0,0,0,6,2,2,0,0,2,1,E01013351
2.01112E+12,456350.0,453250.0,-1.142404,53.972256,12,Severe,2,1,14/06/2011,3,17:00.0,189,E06000014,3,59,6,40,9,4,3,1237,0,0,1,1,1,0,0,2,1,E01013422
2.01112E+12,461140.0,455000.0,-1.069038,53.98744,12,Severe,2,1,16/06/2011,5,00:00.0,189,E06000014,5,90,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013404
2.01112E+12,457020.0,451110.0,-1.132591,53.952951,12,Severe,2,1,17/06/2011,6,20:00.0,189,E06000014,5,285,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013445
2.01112E+12,460380.0,451500.0,-1.081319,53.956075,12,Severe,1,1,18/06/2011,7,30:00.0,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013367
2.01112E+12,456630.0,447440.0,-1.139212,53.920012,12,Severe,2,1,18/06/2011,7,00:00.0,189,E06000014,5,291,6,40,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013423
2.01112E+12,460280.0,451660.0,-1.082811,53.957525,12,Severe,1,1,24/06/2011,6,48:00.0,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013367
2.01112E+12,460950.0,450930.0,-1.072747,53.950886,12,Severe,1,1,27/06/2011,2,30:00.0,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013364
2.01112E+12,460060.0,453500.0,-1.085802,53.974086,12,Severe,2,1,28/06/2011,3,30:00.0,189,E06000014,6,3110,2,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01013345
2.01112E+12,461500.0,452560.0,-1.06404,53.96547,12,Severe,1,1,30/06/2011,5,55:00.0,189,E06000014,5,408,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01013380
2.01112E+12,460100.0,452150.0,-1.085458,53.961949,12,Severe,2,1,07/07/2011,5,15:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01112E+12,460360.0,452830.0,-1.081361,53.96803,12,Severe,2,1,06/07/2011,4,40:00.0,189,E06000014,4,1363,6,30,7,2,6,0,0,5,1,1,1,0,0,1,1,E01013366
2.01112E+12,457420.0,451380.0,-1.126445,53.955333,12,Severe,2,1,06/07/2011,4,23:00.0,189,E06000014,4,1224,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013441
2.01112E+12,456430.0,447490.0,-1.142248,53.920483,12,Severe,3,1,07/07/2011,5,26:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013423
2.01112E+12,456090.0,450310.0,-1.146907,53.945863,12,Severe,2,1,07/07/2011,5,14:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013421
2.01112E+12,459070.0,450420.0,-1.101489,53.946521,12,Severe,2,1,09/07/2011,7,00:00.0,189,E06000014,3,1036,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,E01013412
2.01112E+12,454070.0,451270.0,-1.177511,53.954705,12,Severe,1,1,11/07/2011,2,31:00.0,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01112E+12,460040.0,452310.0,-1.086341,53.963394,12,Severe,2,1,13/07/2011,4,30:00.0,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013366
2.01112E+12,456000.0,453430.0,-1.147707,53.973912,12,Severe,2,1,12/07/2011,3,10:00.0,189,E06000014,6,0,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013422
2.01112E+12,460040.0,452310.0,-1.086341,53.963394,12,Severe,2,1,06/07/2011,4,50:00.0,189,E06000014,3,19,6,30,8,4,-1,-1,0,0,1,1,1,0,0,1,1,E01013366
2.01112E+12,459910.0,451840.0,-1.088414,53.959186,12,Severe,2,1,15/07/2011,6,40:00.0,189,E06000014,3,1036,6,30,9,2,6,0,0,4,1,1,1,0,0,1,2,E01013415
2.01112E+12,461990.0,450770.0,-1.056935,53.949325,12,Severe,1,1,18/07/2011,2,20:00.0,189,E06000014,5,409,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013378
2.01112E+12,457600.0,454920.0,-1.123035,53.987127,12,Severe,2,2,16/07/2011,7,05:00.0,189,E06000014,3,1237,1,60,1,4,3,19,0,0,4,1,1,0,0,1,2,E01013432
2.01112E+12,459750.0,453760.0,-1.090477,53.976459,12,Severe,2,1,19/07/2011,3,00:00.0,189,E06000014,6,3111,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013349
2.01112E+12,464530.0,450270.0,-1.018344,53.944522,12,Medium,3,2,19/07/2011,3,00:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013378
2.01112E+12,462890.0,455570.0,-1.042235,53.992352,12,Severe,2,1,19/07/2011,3,05:00.0,189,E06000014,5,416,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013409
2.01112E+12,461500.0,451330.0,-1.064287,53.954416,12,Medium,2,1,22/07/2011,6,30:00.0,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013363
2.01112E+12,460510.0,451320.0,-1.079374,53.954443,12,Severe,2,1,22/07/2011,6,15:00.0,189,E06000014,3,1036,3,30,1,2,6,0,0,0,1,1,1,0,0,1,1,E01013364
2.01112E+12,461840.0,451510.0,-1.059071,53.955993,12,Severe,2,2,25/07/2011,2,45:00.0,189,E06000014,5,409,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013400
2.01112E+12,458360.0,445590.0,-1.113226,53.903195,12,Severe,2,1,26/07/2011,3,50:00.0,189,E06000014,5,289,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013342
2.01112E+12,456770.0,456130.0,-1.135466,53.998093,12,Severe,2,1,23/07/2011,7,00:00.0,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013430
2.01112E+12,459600.0,452700.0,-1.09297,53.96695,12,Severe,2,1,25/07/2011,2,10:00.0,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013344
2.01112E+12,460000.0,453370.0,-1.086742,53.972925,12,Severe,2,1,25/07/2011,2,50:00.0,189,E06000014,6,3110,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013343
2.01112E+12,459960.0,453480.0,-1.08733,53.973918,12,Severe,1,1,27/07/2011,4,54:00.0,189,E06000014,6,3110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013345
2.01112E+12,464720.0,451540.0,-1.015181,53.955911,12,Severe,1,1,30/07/2011,7,39:00.0,189,E06000014,6,0,9,20,0,-1,6,0,0,0,1,1,1,0,0,2,1,E01013351
2.01112E+12,460810.0,452480.0,-1.074572,53.964832,12,Severe,2,1,31/07/2011,1,45:00.0,189,E06000014,3,1036,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013369
2.01112E+12,454670.0,447080.0,-1.169117,53.916987,12,Severe,1,1,01/08/2011,2,43:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013424
2.01112E+12,460310.0,453460.0,-1.081999,53.973698,12,Severe,2,1,02/08/2011,3,16:00.0,189,E06000014,4,1363,6,30,3,2,6,0,0,0,1,2,2,0,0,1,1,E01013348
2.01112E+12,459440.0,453190.0,-1.095314,53.971372,12,Severe,2,1,03/08/2011,4,30:00.0,189,E06000014,5,419,6,30,3,4,6,3110,0,0,1,1,1,0,0,1,1,E01013346
2.01112E+12,460120.0,452090.0,-1.085165,53.961408,12,Severe,2,1,02/08/2011,3,45:00.0,189,E06000014,3,1036,6,30,3,2,6,0,0,0,1,1,1,0,0,1,2,E01013366
2.01112E+12,461180.0,448450.0,-1.069739,53.928572,12,Severe,2,1,05/08/2011,6,30:00.0,189,E06000014,3,19,6,40,3,4,4,1222,0,0,1,1,1,0,0,2,1,E01013365
2.01112E+12,455890.0,451450.0,-1.149746,53.95613,12,Severe,3,2,05/08/2011,6,27:00.0,189,E06000014,3,1237,1,60,1,4,4,1224,0,0,1,1,1,0,0,2,1,E01013421
2.01112E+12,459790.0,452530.0,-1.090108,53.9654,12,Severe,3,1,06/08/2011,7,17:00.0,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013344
2.01112E+12,461830.0,451100.0,-1.059306,53.95231,12,Medium,1,1,08/08/2011,2,25:00.0,189,E06000014,5,409,6,30,6,4,6,0,0,1,1,1,1,0,0,1,1,E01013363
2.01112E+12,466260.0,457900.0,-0.990335,54.01287,12,Severe,2,1,08/08/2011,2,20:00.0,189,E06000014,3,64,6,60,6,4,6,0,0,0,1,1,2,0,0,2,1,E01013437
2.01112E+12,460290.0,452690.0,-1.082456,53.96678,12,Severe,2,1,08/08/2011,2,10:00.0,189,E06000014,4,1363,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013366
2.01112E+12,459980.0,455240.0,-1.086679,53.989732,12,Severe,3,1,11/08/2011,5,51:00.0,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013431
2.01112E+12,460050.0,453510.0,-1.085952,53.974177,12,Severe,2,1,11/08/2011,5,15:00.0,189,E06000014,6,3110,6,30,3,4,6,0,0,1,1,2,2,0,0,1,1,E01013345
2.01112E+12,463470.0,451900.0,-1.034153,53.959301,12,Medium,2,1,14/08/2011,1,20:00.0,189,E06000014,5,175,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013419
2.01112E+12,460480.0,451350.0,-1.079825,53.954716,12,Severe,2,1,17/08/2011,4,03:00.0,189,E06000014,4,1227,6,30,3,4,3,1036,0,0,1,1,1,0,0,1,1,E01013367
2.01112E+12,461550.0,458220.0,-1.062136,54.016328,12,Medium,1,2,17/08/2011,4,51:00.0,189,E06000014,5,92,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013375
2.01112E+12,467710.0,453930.0,-0.969093,53.977007,12,Severe,1,1,17/08/2011,4,28:00.0,189,E06000014,3,166,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013351
2.01112E+12,458900.0,452780.0,-1.103624,53.967749,12,Severe,2,2,18/08/2011,5,52:00.0,189,E06000014,3,1176,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013390
2.01112E+12,461030.0,451790.0,-1.071357,53.958605,12,Severe,2,1,18/08/2011,5,05:00.0,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013367
2.01112E+12,460350.0,451570.0,-1.081762,53.956708,12,Severe,1,1,19/08/2011,6,50:00.0,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013367
2.01112E+12,453120.0,451260.0,-1.191988,53.954714,12,Severe,2,1,19/08/2011,6,25:00.0,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01112E+12,460770.0,457050.0,-1.074271,54.005906,12,Severe,2,1,22/08/2011,2,00:00.0,189,E06000014,5,94,6,30,2,4,6,0,0,0,1,1,1,0,0,1,2,E01013374
2.01112E+12,459720.0,451440.0,-1.091388,53.955613,12,Severe,1,1,26/08/2011,6,47:00.0,189,E06000014,3,1036,6,30,6,2,3,1036,0,0,4,1,1,0,0,1,1,E01013415
2.01112E+12,459990.0,453530.0,-1.086863,53.974364,12,Severe,2,1,26/08/2011,6,15:00.0,189,E06000014,6,3110,6,30,9,-1,6,0,0,0,1,2,2,0,0,1,1,E01013345
2.01112E+12,460760.0,458220.0,-1.074191,54.016422,12,Severe,1,1,26/08/2011,6,10:00.0,189,E06000014,5,92,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,E01013370
2.01112E+12,460840.0,452510.0,-1.074109,53.965098,12,Severe,2,1,26/08/2011,6,00:00.0,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013369
2.01112E+12,460000.0,451710.0,-1.087068,53.958007,12,Severe,1,1,27/08/2011,7,05:00.0,189,E06000014,4,1227,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01013415
2.01112E+12,456340.0,448940.0,-1.143351,53.933524,12,Severe,1,1,29/08/2011,2,30:00.0,189,E06000014,5,286,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013421
2.01112E+12,458720.0,455270.0,-1.105889,53.990146,12,Severe,2,1,31/08/2011,4,40:00.0,189,E06000014,5,417,1,30,1,4,6,3210,0,0,1,1,1,0,0,1,1,E01013429
2.01112E+12,460780.0,454120.0,-1.074703,53.979574,12,Severe,2,2,02/09/2011,6,25:00.0,189,E06000014,5,94,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013431
2.01112E+12,463290.0,454000.0,-1.03646,53.978195,12,Medium,3,1,03/09/2011,7,25:00.0,189,E06000014,5,95,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013388
2.01112E+12,458060.0,452230.0,-1.116532,53.962901,12,Severe,3,1,02/09/2011,6,30:00.0,189,E06000014,3,59,6,30,7,2,3,1176,0,4,1,1,1,0,0,1,2,E01013394
2.01112E+12,456430.0,447520.0,-1.142242,53.920753,12,Severe,2,1,04/09/2011,1,20:00.0,189,E06000014,3,64,3,70,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013421
2.01112E+12,459850.0,453140.0,-1.089074,53.970875,12,Severe,2,1,05/09/2011,2,30:00.0,189,E06000014,6,3110,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013345
2.01112E+12,459200.0,452970.0,-1.099015,53.969422,12,Severe,2,1,03/09/2011,7,10:00.0,189,E06000014,3,1176,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013346
2.01112E+12,459970.0,455260.0,-1.086828,53.989913,12,Severe,2,2,10/09/2011,7,03:00.0,189,E06000014,4,1363,6,30,3,2,6,0,0,0,1,1,1,0,0,2,1,E01013431
2.01112E+12,456810.0,456070.0,-1.134867,53.997549,12,Severe,2,1,11/09/2011,1,00:00.0,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013430
2.01112E+12,460880.0,450460.0,-1.073908,53.946671,12,Severe,2,1,15/09/2011,5,30:00.0,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013362
2.01112E+12,462730.0,454720.0,-1.04485,53.984733,12,Severe,2,1,16/09/2011,6,15:00.0,189,E06000014,5,415,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013409
2.01112E+12,460420.0,456280.0,-1.079763,53.999027,12,Severe,2,1,17/09/2011,7,45:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.01112E+12,454200.0,446760.0,-1.176328,53.91416,12,Severe,1,1,18/09/2011,1,53:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013421
2.01112E+12,459350.0,455770.0,-1.096184,53.994568,12,Severe,2,1,19/09/2011,2,40:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013431
2.01112E+12,456200.0,449640.0,-1.145355,53.93983,12,Minor,2,2,20/09/2011,3,15:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013421
2.01112E+12,460030.0,450930.0,-1.086764,53.950994,12,Severe,2,1,21/09/2011,4,35:00.0,189,E06000014,3,59,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013416
2.01112E+12,462320.0,456730.0,-1.050691,54.002846,12,Severe,1,1,25/09/2011,1,45:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013408
2.01112E+12,457760.0,452370.0,-1.121077,53.964193,12,Severe,2,1,27/09/2011,3,10:00.0,189,E06000014,3,59,6,30,3,2,5,285,0,5,4,1,1,0,0,1,1,E01013392
2.01112E+12,465600.0,457390.0,-1.000515,54.008371,12,Minor,3,2,28/09/2011,4,35:00.0,189,E06000014,3,64,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013437
2.01112E+12,460630.0,452310.0,-1.077349,53.963326,12,Severe,1,1,27/09/2011,3,05:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013369
2.01112E+12,459000.0,450280.0,-1.102582,53.945271,12,Severe,2,1,28/09/2011,4,00:00.0,189,E06000014,3,1036,6,60,9,4,-1,-1,0,0,1,1,1,0,0,1,2,E01013358
2.01112E+12,460090.0,450420.0,-1.08595,53.946403,12,Severe,1,1,01/11/2011,3,00:00.0,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,E01013414
2.01112E+12,464100.0,455480.0,-1.023801,53.991395,12,Severe,1,1,06/10/2011,5,17:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01112E+12,460770.0,457170.0,-1.074247,54.006984,12,Severe,3,1,06/10/2011,5,00:00.0,189,E06000014,5,94,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013374
2.01112E+12,456950.0,453060.0,-1.133294,53.970483,12,Medium,2,1,06/10/2011,5,30:00.0,189,E06000014,6,2110,6,30,9,4,6,0,0,0,4,2,2,0,0,1,2,E01013339
2.01112E+12,466530.0,453040.0,-0.987275,53.969162,12,Severe,2,1,07/10/2011,6,53:00.0,189,E06000014,3,166,6,60,3,4,5,298,0,0,1,1,1,0,0,2,1,E01013352
2.01112E+12,461060.0,449150.0,-1.071427,53.934877,12,Severe,1,1,07/10/2011,6,30:00.0,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013365
2.01112E+12,457860.0,451480.0,-1.119722,53.956183,12,Severe,2,1,07/10/2011,6,10:00.0,189,E06000014,4,1224,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01013396
2.01112E+12,462710.0,444730.0,-1.047203,53.894959,12,Severe,3,1,12/10/2011,4,20:00.0,189,E06000014,3,19,6,60,9,-1,6,0,0,0,1,1,1,0,0,2,1,E01013450
2.01112E+12,456350.0,454370.0,-1.142198,53.982322,12,Severe,2,1,11/10/2011,3,20:00.0,189,E06000014,6,2210,6,40,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013427
2.01112E+12,457250.0,451350.0,-1.129041,53.955083,12,Medium,2,1,14/10/2011,6,33:00.0,189,E06000014,4,1224,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013445
2.01112E+12,460840.0,452500.0,-1.074111,53.965008,12,Severe,2,1,09/10/2011,1,45:00.0,189,E06000014,3,1036,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013369
2.01112E+12,462680.0,458840.0,-1.044765,54.021764,12,Severe,2,2,15/10/2011,7,45:00.0,189,E06000014,5,90,6,40,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013436
2.01112E+12,461110.0,448840.0,-1.070727,53.932085,12,Severe,2,2,20/10/2011,5,30:00.0,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013365
2.01112E+12,461360.0,448180.0,-1.067052,53.926124,12,Severe,1,1,20/10/2011,5,55:00.0,189,E06000014,3,19,6,60,1,4,6,0,0,0,4,1,2,0,0,2,1,E01013365
2.01112E+12,466020.0,452600.0,-0.995144,53.965273,12,Severe,1,1,21/10/2011,6,07:00.0,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013352
2.01112E+12,466520.0,458090.0,-0.986326,54.014544,12,Severe,3,2,22/10/2011,7,55:00.0,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01112E+12,460880.0,449690.0,-1.074061,53.939751,12,Medium,2,1,23/10/2011,1,09:00.0,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013365
2.01112E+12,460310.0,453480.0,-1.081995,53.973877,12,Severe,2,2,25/10/2011,3,50:00.0,189,E06000014,4,1363,6,30,3,2,6,0,0,0,1,1,1,0,0,1,1,E01013348
2.01112E+12,460940.0,451970.0,-1.072692,53.960234,12,Severe,2,1,25/10/2011,3,40:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013367
2.01112E+12,460720.0,456440.0,-1.075156,54.00043,12,Severe,3,2,26/10/2011,4,30:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.01112E+12,457510.0,452360.0,-1.124889,53.964131,12,Minor,1,1,26/10/2011,4,20:00.0,189,E06000014,6,2710,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01013338
2.01112E+12,456810.0,453840.0,-1.135283,53.977508,12,Severe,2,1,28/10/2011,6,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013422
2.01112E+12,459780.0,451830.0,-1.090397,53.959111,12,Severe,1,1,29/10/2011,7,50:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01013415
2.01112E+12,457130.0,450980.0,-1.130939,53.951771,12,Severe,2,1,31/10/2011,2,12:00.0,189,E06000014,5,413,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013445
2.01112E+12,457580.0,454860.0,-1.123351,53.98659,12,Severe,2,1,31/10/2011,2,15:00.0,189,E06000014,6,0,1,60,1,4,6,0,0,0,4,1,1,0,0,2,1,E01013432
2.01112E+12,457240.0,448860.0,-1.12966,53.932706,12,Severe,2,2,01/11/2011,3,03:00.0,189,E06000014,5,286,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013355
2.01112E+12,461350.0,452510.0,-1.066336,53.965038,12,Severe,1,1,01/11/2011,3,50:00.0,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01013380
2.01112E+12,459210.0,452970.0,-1.098862,53.969421,12,Severe,2,1,03/11/2011,5,30:00.0,189,E06000014,3,1176,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013346
2.01112E+12,457820.0,450070.0,-1.120598,53.943516,12,Severe,1,1,04/11/2011,6,00:00.0,189,E06000014,5,413,6,30,8,4,-1,-1,0,4,4,2,2,0,0,1,1,E01013443
2.01112E+12,461710.0,452620.0,-1.060827,53.965984,12,Severe,2,1,04/11/2011,6,00:00.0,189,E06000014,5,408,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013380
2.01112E+12,462630.0,454820.0,-1.046354,53.985644,12,Severe,1,1,05/11/2011,7,05:00.0,189,E06000014,5,415,1,30,1,4,6,0,0,0,1,1,2,0,0,1,2,E01013409
2.01112E+12,459070.0,452880.0,-1.101014,53.968628,12,Severe,2,1,06/11/2011,1,02:00.0,189,E06000014,3,1176,6,30,3,4,6,3010,0,0,1,1,1,0,0,1,1,E01013346
2.01112E+12,460850.0,452090.0,-1.07404,53.961323,12,Severe,2,1,06/11/2011,1,53:00.0,189,E06000014,3,1036,6,30,3,2,6,0,0,0,4,1,1,0,0,1,1,E01013367
2.01112E+12,461560.0,452800.0,-1.063077,53.967619,12,Severe,2,1,07/11/2011,2,50:00.0,189,E06000014,3,1036,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013380
2.01112E+12,458610.0,455470.0,-1.107528,53.991956,12,Severe,2,1,06/11/2011,1,30:00.0,189,E06000014,3,1237,1,30,1,4,3,1237,0,0,1,1,1,0,0,2,2,E01013429
2.01112E+12,463730.0,451920.0,-1.030187,53.959449,12,Severe,1,1,10/11/2011,5,55:00.0,189,E06000014,5,175,6,30,3,4,6,0,0,0,6,1,1,0,0,1,1,E01013420
2.01112E+12,460300.0,451680.0,-1.082503,53.957702,12,Severe,2,1,09/11/2011,4,20:00.0,189,E06000014,4,1227,6,30,6,4,6,0,0,4,4,1,2,0,0,1,2,E01013366
2.01112E+12,465180.0,452200.0,-1.008031,53.961785,12,Severe,2,1,13/11/2011,1,45:00.0,189,E06000014,5,175,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013419
2.01112E+12,457940.0,451440.0,-1.11851,53.955815,12,Severe,2,1,17/11/2011,5,19:00.0,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013396
2.01112E+12,460770.0,451230.0,-1.07543,53.953603,12,Medium,1,2,18/11/2011,6,27:00.0,189,E06000014,3,19,2,30,3,4,6,0,0,5,4,1,1,0,0,1,1,E01013363
2.01112E+12,457680.0,454800.0,-1.121838,53.98604,12,Severe,2,1,23/11/2011,4,25:00.0,189,E06000014,3,19,6,40,3,4,6,3210,0,0,1,1,1,0,0,1,1,E01013432
2.01112E+12,458930.0,454210.0,-1.102891,53.980597,12,Medium,2,1,23/11/2011,4,05:00.0,189,E06000014,6,3210,6,30,3,4,6,3211,0,0,4,1,1,0,0,1,1,E01013435
2.01112E+12,460950.0,452200.0,-1.072494,53.962299,12,Minor,1,1,29/11/2011,3,29:00.0,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013383
2.01112E+12,455250.0,448260.0,-1.160074,53.92753,12,Severe,2,1,30/11/2011,4,54:00.0,189,E06000014,5,286,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01112E+12,460960.0,455930.0,-1.071597,53.995819,12,Severe,1,1,30/11/2011,4,00:00.0,189,E06000014,5,94,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.01112E+12,458390.0,451840.0,-1.111577,53.959359,12,Severe,2,1,01/12/2011,5,15:00.0,189,E06000014,3,59,6,30,3,4,6,0,0,0,6,1,1,0,0,1,2,E01013393
2.01112E+12,455320.0,447320.0,-1.159178,53.919075,12,Severe,3,1,02/12/2011,6,56:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013421
2.01112E+12,461160.0,455040.0,-1.068725,53.987797,12,Severe,2,1,02/12/2011,6,50:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013407
